29/6/2026,,,,,,,,,,,,,,,,
PROVEEDOR,IVA PROVEEDOR,FECHA RECEPCIÓN MERCADERÍA,COMPROBANTE,NÚMERO COMPROBANTE,TOTAL COMPROBANTE $,IVA $,TOTAL NETO IVA $,Ds Pago convenidos,VENCIMIENTO,FECHA PAGO,MONTO PAGO,PENDIENTE PAGO,ESTADO,FORMA PAGO,COMENTARIOS,Linea P&L
Embotelladora del Atlantico (Coca Cola),"21,0%",4/06/2026,Factura A,4551-00039359,"$96.000,00","$20.160,00","$75.840,00",  -   ,4/06/2026,4/06/2026,"$96.000,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",4/06/2026,Factura A,0603-01135733,"$21.044,00","$4.419,24","$16.624,76",  -   ,4/06/2026,4/06/2026,"$21.044,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",4/06/2026,Factura A,0603-01135734,"$22.550,00","$4.735,50","$17.814,50",  -   ,4/06/2026,4/06/2026,"$22.550,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,4/06/2026,Remito,648635,"$145.590,00","$0,00","$145.590,00",  7 ,11/06/2026,8/06/2026,"$145.590,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Panificación Ceres,,4/06/2026,Remito,406202614,"$14.000,00","$0,00","$14.000,00",  -   ,4/06/2026,4/06/2026,"$14.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,4/06/2026,Ticket CF,510880,"$4.700,00","$0,00","$4.700,00",  -   ,4/06/2026,4/06/2026,"$4.700,00","$0,00",PAGADO,Efectivo Local,SALSA DE SOJA,CMV
Agustín Ariel Pujol,"10,5%",4/06/2026,Remito,22771,"$84.000,00","$0,00","$84.000,00",  30 ,4/07/2026,,,"$84.000,00",Pendiente Pago,,,CMV
Providencia,,4/06/2026,Ticket CF,0,"$90.000,00","$0,00","$90.000,00",  7 ,11/06/2026,11/06/2026,"$90.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Gastos Varios - Cadetería / Delivery Growler,,4/06/2026,Sin comprobante,0,"$4.100,00","$0,00","$4.100,00",  -   ,4/06/2026,4/06/2026,"$4.100,00","$0,00",PAGADO,Efectivo Local,,Logistica
Cotar,"21,0%",4/06/2026,Remito,33841,"$128.000,00","$0,00","$128.000,00",  -   ,4/06/2026,4/06/2026,"$128.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Hielo Rosario,,4/06/2026,Remito,16537,"$24.000,00","$0,00","$24.000,00",  -   ,4/06/2026,4/06/2026,"$24.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cabrales,"21,0%",4/06/2026,Remito,00081-00004451,"$741.453,00","$0,00","$741.453,00",  30 ,4/07/2026,,,"$741.453,00",Pendiente Pago,,,CMV
Maururu,,4/06/2026,Ticket CF,00003-00064647,"$61.000,00","$0,00","$61.000,00",  -   ,4/06/2026,4/06/2026,"$61.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,4/06/2026,Sin comprobante,0,"$6.000,00","$0,00","$6.000,00",  -   ,4/06/2026,4/06/2026,"$6.000,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Quento,,4/06/2026,Remito,3651,"$91.800,00","$0,00","$91.800,00",  -   ,4/06/2026,4/06/2026,"$91.800,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,4/06/2026,Sin comprobante,0,"$10.210,00","$0,00","$10.210,00",  -   ,4/06/2026,4/06/2026,"$10.210,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",5/06/2026,Factura A,0002-00086347,"$47.593,00","$4.997,27","$42.595,74",  60 ,4/08/2026,16/06/2026,"$47.593,00","$0,00",PAGADO,Cheque,,CMV
Paico,,5/06/2026,Remito,0101-00049670,"$152.727,52","$0,00","$152.727,52",  7 ,12/06/2026,8/06/2026,"$152.727,52","$0,00",PAGADO,Posnet Proveedor,,CMV
Over Clean,,5/06/2026,Remito,648437,"$93.800,00","$0,00","$93.800,00",  7 ,12/06/2026,12/06/2026,"$93.800,00","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Nunzio,"21,0%",5/06/2026,Factura A,0005-00076189,"$127.738,00","$26.824,98","$100.913,02",  7 ,12/06/2026,12/06/2026,"$127.738,00","$0,00",PAGADO,Transferencia,,CMV
La Distribuidora,"18,9%",5/06/2026,Factura A,8178,"$424.627,48","$80.254,59","$344.372,89",  15 ,20/06/2026,22/06/2026,"$424.627,48","$0,00",PAGADO,Posnet Proveedor,,CMV
Gastos Varios - Stock Mercadería Local,,5/06/2026,Ticket CF,328615,"$7.100,00","$0,00","$7.100,00",  -   ,5/06/2026,5/06/2026,"$7.100,00","$0,00",PAGADO,Efectivo Local,RICOTA / VINO TORO,CMV
Carnicerías Integradas,"12,6%",5/06/2026,Factura A,0008-00069640,"$297.000,00","$37.422,00","$259.578,00",  10 ,15/06/2026,24/06/2026,"$297.000,00","$0,00",PAGADO,Transferencia,,CMV
Némesis (Grit Beerlab SRL),"21,0%",5/06/2026,Remito,13414,"$109.000,00","$0,00","$109.000,00",  20 ,25/06/2026,29/06/2026,"$109.000,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Propinas,,5/06/2026,Sin comprobante,0,"$11.350,00","$0,00","$11.350,00",  -   ,5/06/2026,5/06/2026,"$11.350,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Hielo Rosario,,5/06/2026,Remito,28709,"$8.000,00","$0,00","$8.000,00",  -   ,5/06/2026,5/06/2026,"$8.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,5/06/2026,Sin comprobante,0,"$29.400,00","$0,00","$29.400,00",  -   ,5/06/2026,5/06/2026,"$29.400,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",6/06/2026,Factura A,0002-00086412,"$47.237,00","$4.959,89","$42.277,12",  60 ,5/08/2026,16/06/2026,"$47.237,00","$0,00",PAGADO,Cheque,,CMV
Paico,,6/06/2026,Remito,648441,"$309.850,00","$0,00","$309.850,00",  7 ,13/06/2026,8/06/2026,"$309.850,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Cotar,"21,0%",6/06/2026,Remito,33849,"$64.000,00","$0,00","$64.000,00",  -   ,6/06/2026,6/06/2026,"$64.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Providencia,,6/06/2026,Remito,,"$90.000,00","$0,00","$90.000,00",  7 ,13/06/2026,13/06/2026,"$90.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Gastos Varios - Propinas,,6/06/2026,Sin comprobante,0,"$22.840,00","$0,00","$22.840,00",  -   ,6/06/2026,6/06/2026,"$22.840,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Cadetería / Delivery Growler,,6/06/2026,Sin comprobante,0,"$4.100,00","$0,00","$4.100,00",  -   ,6/06/2026,6/06/2026,"$4.100,00","$0,00",PAGADO,Efectivo Local,,Logistica
Gastos Varios - Stock Mercadería Local,,6/06/2026,Ticket CF,,"$7.500,00","$0,00","$7.500,00",  -   ,6/06/2026,6/06/2026,"$7.500,00","$0,00",PAGADO,Efectivo Local,PALTAS,CMV
Gastos Varios - Propinas,,6/06/2026,Sin comprobante,0,"$17.750,00","$0,00","$17.750,00",  -   ,6/06/2026,6/06/2026,"$17.750,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",7/06/2026,Factura A,0002-00086459,"$66.524,00","$6.985,02","$59.538,98",  60 ,6/08/2026,16/06/2026,"$66.524,00","$0,00",PAGADO,Cheque,,CMV
Gastos Varios - Propinas,,7/06/2026,Sin comprobante,0,"$17.500,00","$0,00","$17.500,00",  -   ,7/06/2026,7/06/2026,"$17.500,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Rosario Gas,"21,0%",10/06/2026,Factura A,0004-00010557,"$22.500,00","$4.725,00","$17.775,00",  -   ,10/06/2026,7/06/2026,"$22.500,00","$0,00",PAGADO,,,"Servicios, Seguros & Tasas"
Paico,,7/06/2026,Remito,648444,"$64.900,00","$0,00","$64.900,00",  7 ,14/06/2026,8/06/2026,"$64.900,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Gastos Varios - Stock Mercadería Local,,7/06/2026,Ticket CF,251278,"$5.430,00","$0,00","$5.430,00",  -   ,7/06/2026,7/06/2026,"$5.430,00","$0,00",PAGADO,Efectivo Local,POROTOS,CMV
Gastos Varios - Propinas,,7/06/2026,Sin comprobante,0,"$16.120,00","$0,00","$16.120,00",  -   ,7/06/2026,7/06/2026,"$16.120,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
CCU,"21,0%",8/06/2026,Factura A,0603-01137729,"$33.702,00","$7.077,42","$26.624,58",  -   ,8/06/2026,8/08/2026,"$33.702,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",8/06/2026,Factura A,0603-01137728,"$123.717,00","$25.980,57","$97.736,43",  -   ,8/06/2026,8/08/2026,"$123.717,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",8/06/2026,Factura A,0002-00086478,"$146.920,00","$15.426,60","$131.493,40",  60 ,7/08/2026,16/06/2026,"$146.920,00","$0,00",PAGADO,Cheque,,CMV
Hielo Rosario,,8/06/2026,Remito,30983,"$8.000,00","$0,00","$8.000,00",  -   ,8/06/2026,8/08/2026,"$8.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,8/06/2026,Sin comprobante,0,"$7.800,00","$0,00","$7.800,00",  -   ,8/06/2026,8/08/2026,"$7.800,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Art. de Librería e imprenta,,8/06/2026,Ticket CF,35967,"$450,00","$0,00","$450,00",  -   ,8/06/2026,8/06/2026,"$450,00","$0,00",PAGADO,Efectivo Local,,Artículos de librería / Impresiones
Gastos Varios - Propinas,,8/06/2026,Sin comprobante,0,"$8.520,00","$0,00","$8.520,00",  -   ,8/06/2026,8/06/2026,"$8.520,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Otros,,9/06/2026,Remito,3417014860,"$63.600,00","$0,00","$63.600,00",  -   ,9/06/2026,9/06/2026,"$63.600,00","$0,00",PAGADO,Efectivo Local,4 COFIAS COCINEROS (MARYU UNIFORMES),Gastos Varios
Cook express,"10,5%",9/06/2026,Factura A,0002-00086559,"$85.345,00","$8.961,23","$76.383,78",  60 ,8/08/2026,18/06/2026,"$85.345,00","$0,00",PAGADO,Cheque,,CMV
Over Clean,,9/06/2026,Remito,0101-00049743,"$138.472,34","$0,00","$138.472,34",  7 ,16/06/2026,16/06/2026,"$138.472,34","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
CEPRO,"18,9%",9/06/2026,Factura A,00007-00245070,"$167.945,11","$31.741,63","$136.203,48",  15 ,24/06/2026,19/06/2026,"$167.945,11","$0,00",PAGADO,Transferencia,,CMV
Paico,,9/06/2026,Remito,648445,"$67.600,00","$0,00","$67.600,00",  7 ,16/06/2026,15/06/2026,"$67.600,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Safyta,,9/06/2026,Ticket CF,202,"$20.800,00","$0,00","$20.800,00",  -   ,9/06/2026,9/06/2026,"$20.800,00","$0,00",PAGADO,Efectivo Local,,CMV
Nueve Seis Nueve,,9/06/2026,Remito,80216,"$11.499,98","$0,00","$11.499,98",  -   ,9/06/2026,9/06/2026,"$11.499,98","$0,00",PAGADO,Efectivo Local,,CMV
Cotar,"21,0%",9/06/2026,Remito,37057,"$96.000,00","$0,00","$96.000,00",  -   ,9/06/2026,9/06/2026,"$96.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Carnicerías Integradas,"12,6%",9/06/2026,Factura A,0008-00069744,"$342.710,00","$43.181,46","$299.528,54",  10 ,19/06/2026,24/06/2026,"$342.710,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Propinas,,9/06/2026,Sin comprobante,0,"$12.100,00","$0,00","$12.100,00",  -   ,9/06/2026,9/06/2026,"$12.100,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Hielo Rosario,,9/06/2026,Remito,17152,"$8.000,00","$0,00","$8.000,00",  -   ,9/06/2026,9/06/2026,"$8.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Otros,,9/06/2026,Sin comprobante,0,"$248.000,00","$0,00","$248.000,00",  -   ,9/06/2026,9/06/2026,"$248.000,00","$0,00",PAGADO,Efectivo Local,PRODIUM LIMPIEZA,Gastos Varios
Gastos Varios - Propinas,,9/06/2026,Sin comprobante,0,"$12.570,00","$0,00","$12.570,00",  -   ,9/06/2026,9/06/2026,"$12.570,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",10/06/2026,Factura A,0002-00086609,"$97.000,02","$10.185,00","$86.815,02",  60 ,9/08/2026,18/06/2026,"$97.000,02","$0,00",PAGADO,Cheque,,CMV
Paico,,10/06/2026,Remito,6484501,"$194.200,00","$0,00","$194.200,00",  7 ,17/06/2026,15/06/2026,"$194.200,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Gastos Varios - Mantenimiento Local,,10/06/2026,Remito,0002-00001221,"$72.800,00","$0,00","$72.800,00",  -   ,10/06/2026,10/06/2026,"$72.800,00","$0,00",PAGADO,Efectivo Local,4 AGLAONEMAS - JORGELINA JARDINERIA,Mantenimiento
Nunzio,"21,0%",10/06/2026,Factura A,0005-00076297,"$127.738,00","$26.824,98","$100.913,02",  7 ,17/06/2026,17/06/2026,"$127.738,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Propinas,,10/06/2026,Sin comprobante,0,"$3.500,00","$0,00","$3.500,00",  -   ,10/06/2026,10/06/2026,"$3.500,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
CEPRO,"18,9%",10/06/2026,Factura A,00007-00245224,"$83.757,58","$15.830,18","$67.927,40",  15 ,25/06/2026,27/06/2026,"$83.757,58","$0,00",PAGADO,Transferencia,,CMV
Cabrales,"21,0%",10/06/2026,Factura A,1476 - 00116289,"$949.652,76","$199.427,08","$750.225,68",  30 ,10/07/2026,,,"$949.652,76",Pendiente Pago,,,CMV
Gastos Varios - Cadetería / Delivery Growler,,10/06/2026,Sin comprobante,0,"$6.100,00","$0,00","$6.100,00",  -   ,10/06/2026,10/06/2026,"$6.100,00","$0,00",PAGADO,Efectivo Local,CADETE DESDE COLEGIO,Logistica
Congelados Ros,"21,0%",10/06/2026,Factura A,0005-00004217,"$120.000,00","$25.200,00","$94.800,00",  7 ,17/06/2026,19/06/2026,"$120.000,00","$0,00",PAGADO,Transferencia,,CMV
Magnolia,,10/06/2026,Remito,8973013,"$72.000,00","$0,00","$72.000,00",  -   ,10/06/2026,10/06/2026,"$72.000,00","$0,00",PAGADO,Efectivo Local,,Stand 3eros
Gastos Varios - Propinas,,10/06/2026,Sin comprobante,0,"$21.300,00","$0,00","$21.300,00",  -   ,10/06/2026,10/06/2026,"$21.300,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",11/06/2026,Factura A,0002-00086649,"$42.724,00","$4.486,02","$38.237,98",  60 ,10/08/2026,18/06/2026,"$42.724,00","$0,00",PAGADO,Cheque,,CMV
Embotelladora del Atlantico (Coca Cola),"21,0%",11/06/2026,Factura A,4551-00044803,"$102.600,00","$21.546,00","$81.054,00",  -   ,11/06/2026,11/06/2026,"$102.600,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",11/06/2026,Factura A,0603-01139825,"$118.454,00","$24.875,34","$93.578,66",  -   ,11/06/2026,11/06/2026,"$118.454,00","$0,00",PAGADO,Efectivo Local,,CMV
CCU,"21,0%",11/06/2026,Factura A,0603-01139826,"$72.113,00","$15.143,73","$56.969,27",  -   ,11/06/2026,11/06/2026,"$72.113,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,11/06/2026,Remito,648652,"$59.960,00","$0,00","$59.960,00",  7 ,18/06/2026,15/06/2026,"$59.960,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Agustín Ariel Pujol,"10,5%",11/06/2026,Remito,822738,"$84.000,00","$0,00","$84.000,00",  30 ,11/07/2026,,,"$84.000,00",Pendiente Pago,,,CMV
Providencia,,11/06/2026,Remito,,"$90.000,00","$0,00","$90.000,00",  7 ,18/06/2026,18/06/2026,"$90.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Cotar,"21,0%",11/06/2026,Remito,37065,"$96.000,00","$0,00","$96.000,00",  -   ,11/06/2026,11/06/2026,"$96.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Cadetería / Delivery Growler,,11/06/2026,Sin comprobante,0,"$3.000,00","$0,00","$3.000,00",  -   ,11/06/2026,11/06/2026,"$3.000,00","$0,00",PAGADO,Efectivo Local,,Logistica
Gastos Varios - Propinas,,11/06/2026,Sin comprobante,0,"$18.700,00","$0,00","$18.700,00",  -   ,11/06/2026,11/06/2026,"$18.700,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Vines & Co.,"21,0%",11/06/2026,Factura A,00003-00026720,"$96.384,00","$20.240,64","$76.143,36",  21 ,2/07/2026,25/06/2026,"$96.384,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Quento,,11/06/2026,Remito,166226,"$45.900,00","$0,00","$45.900,00",  -   ,11/06/2026,11/06/2026,"$45.900,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Otros,,11/06/2026,Sin comprobante,0,"$19.200,00","$0,00","$19.200,00",  -   ,11/06/2026,19200,"$19.200,00","$0,00",PAGADO,Efectivo Local,,Gastos Varios
Gastos Varios - Propinas,,11/06/2026,Sin comprobante,0,"$13.100,00","$0,00","$13.100,00",  -   ,11/06/2026,11/06/2026,"$13.100,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",12/06/2026,Factura A,0002-00086721,"$77.118,00","$8.097,39","$69.020,61",  60 ,11/08/2026,18/06/2026,"$77.118,00","$0,00",PAGADO,Cheque,,CMV
Over Clean,,12/06/2026,Remito,0101-00049811,"$107.709,57","$0,00","$107.709,57",  7 ,19/06/2026,19/06/2026,"$107.709,57","$0,00",PAGADO,,,"Limpieza, Descartables y Bazar"
Paico,,12/06/2026,Remito,648653,"$184.750,00","$0,00","$184.750,00",  7 ,19/06/2026,15/06/2026,"$184.750,00","$0,00",PAGADO,Posnet Proveedor,,CMV
La Distribuidora,"18,9%",12/06/2026,Factura A,0013-00008210,"$397.882,67","$75.199,82","$322.682,85",  15 ,27/06/2026,29/06/2026,"$397.882,67","$0,00",PAGADO,Posnet Proveedor,,CMV
Nunzio,"21,0%",12/06/2026,Factura A,0005-00076387,"$127.738,00","$26.824,98","$100.913,02",  7 ,19/06/2026,19/06/2026,"$127.738,00","$0,00",PAGADO,Transferencia,,CMV
Panificación Ceres,,12/06/2026,Remito,126202618,"$21.000,00","$0,00","$21.000,00",  -   ,12/06/2026,12/06/2026,"$21.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Maururu,,12/06/2026,Remito,00003-00065430,"$51.000,00","$0,00","$51.000,00",  -   ,12/06/2026,12/06/2026,"$51.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Congelados Ros,"21,0%",12/06/2026,Factura A,0005-00004250,"$120.000,00","$25.200,00","$94.800,00",  7 ,19/06/2026,19/06/2026,"$120.000,00","$0,00",PAGADO,Transferencia,,CMV
Carnicerías Integradas,"12,6%",12/06/2026,Factura A,0008-00069891,"$319.660,00","$40.277,16","$279.382,84",  10 ,22/06/2026,,,"$319.660,00",VENCIDO,,,CMV
Gastos Varios - Propinas,,12/06/2026,Sin comprobante,0,"$7.360,00","$0,00","$7.360,00",  -   ,12/06/2026,12/06/2026,"$7.360,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Propinas,,12/06/2026,Sin comprobante,0,"$18.330,00","$0,00","$18.330,00",  -   ,12/06/2026,12/06/2026,"$18.330,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Hielo Rosario,,12/06/2026,Remito,17193,"$24.000,00","$0,00","$24.000,00",  -   ,12/06/2026,12/06/2026,"$24.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Cook express,"10,5%",13/06/2026,Factura A,0002-00086786,"$117.088,00","$12.294,24","$104.793,76",  60 ,12/08/2026,18/06/2026,"$117.088,00","$0,00",PAGADO,Cheque,,CMV
Panificación Ceres,,13/06/2026,Remito,1306202612,"$14.000,00","$0,00","$14.000,00",  -   ,13/06/2026,13/06/2026,"$14.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Paico,,13/06/2026,Remito,648659,"$128.280,00","$0,00","$128.280,00",  7 ,20/06/2026,15/06/2026,"$128.280,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Distribuidora ALCORTA,"21,0%",13/06/2026,Factura A,00003-00025070,"$171.101,58","$35.931,33","$135.170,25",  14 ,27/06/2026,13/06/2026,"$171.101,58","$0,00",PAGADO,Efectivo Local,,CMV
Providencia,,13/06/2026,Remito,1625,"$90.000,00","$0,00","$90.000,00",  7 ,20/06/2026,20/06/2026,"$90.000,00","$0,00",PAGADO,Efectivo ADM,,CMV
Cotar,"21,0%",13/06/2026,Remito,37072,"$128.000,00","$0,00","$128.000,00",  -   ,13/06/2026,13/06/2026,"$128.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,13/06/2026,Sin comprobante,0,"$14.500,00","$0,00","$14.500,00",  -   ,13/06/2026,13/06/2026,"$14.500,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Hielo Rosario,,13/06/2026,Remito,29001,"$8.000,00","$0,00","$8.000,00",  -   ,13/06/2026,13/06/2026,"$8.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,13/06/2026,Sin comprobante,0,"$9.060,00","$0,00","$9.060,00",  -   ,13/06/2026,13/06/2026,"$9.060,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",14/06/2026,Factura A,0002-00086829,,"$0,00",,  60 ,13/08/2026,,,"$0,00",,Cheque,,CMV
Paico,,14/06/2026,Remito,648662,"$183.400,00","$0,00","$183.400,00",  7 ,21/06/2026,15/06/2026,"$183.400,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Hielo Rosario,,14/06/2026,Remito,29707,"$16.000,00","$0,00","$16.000,00",  -   ,14/06/2026,14/06/2026,"$16.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Stock Mercadería Local,,14/06/2026,Ticket CF,223562,"$21.400,00","$0,00","$21.400,00",  -   ,14/06/2026,14/06/2026,"$21.400,00","$0,00",PAGADO,Efectivo Local,"mayonesa, anchoas, poett",CMV
Gastos Varios - Propinas,,14/06/2026,Sin comprobante,0,"$21.650,00","$0,00","$21.650,00",  -   ,14/06/2026,14/06/2026,"$21.650,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Propinas,,14/06/2026,Sin comprobante,0,"$15.010,00","$0,00","$15.010,00",  -   ,14/06/2026,14/06/2026,"$15.010,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",15/06/2026,Factura A,0002-00086849,"$47.581,00","$4.996,01","$42.585,00",  60 ,14/08/2026,,,"$47.581,00",Pendiente Pago,,,CMV
Gastos Varios - Viaticos empleados ,,15/06/2026,Ticket CF,17554,"$25.300,00","$0,00","$25.300,00",  -   ,15/06/2026,15/06/2026,"$25.300,00","$0,00",PAGADO,Efectivo Local,FARMACIA,Gastos Personal
Gastos Varios - Stock Mercadería Local,,15/06/2026,Ticket CF,223768,"$16.300,00","$0,00","$16.300,00",  -   ,15/06/2026,15/06/2026,"$16.300,00","$0,00",PAGADO,Efectivo Local,ACEITE / LECHE VEGETAL,CMV
Gastos Varios - Stock Mercadería Local,,15/06/2026,Sin comprobante,0,"$7.000,00","$0,00","$7.000,00",  -   ,15/06/2026,15/06/2026,"$7.000,00","$0,00",PAGADO,Efectivo Local,PALTAS,CMV
Gastos Varios - Propinas,,15/06/2026,Sin comprobante,0,"$6.600,00","$0,00","$6.600,00",  -   ,15/06/2026,15/06/2026,"$6.600,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Gastos Varios - Propinas,,15/06/2026,Sin comprobante,0,"$14.000,00","$0,00","$14.000,00",  -   ,15/06/2026,15/06/2026,"$14.000,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",16/06/2026,Factura A,0002-00086889,"$185.371,00","$19.463,96","$165.907,05",  60 ,15/08/2026,,,"$185.371,00",Pendiente Pago,,,CMV
Paico,,16/06/2026,Remito,648664,"$125.270,00","$0,00","$125.270,00",  7 ,23/06/2026,22/06/2026,"$125.270,00","$0,00",PAGADO,Posnet Proveedor,,CMV
La Distribuidora,"18,9%",16/06/2026,Factura A,8217,"$506.305,00","$95.691,65","$410.613,36",  15 ,1/07/2026,29/06/2026,"$500.317,33","$5.987,67",PAGO PARCIAL,Posnet Proveedor,,CMV
Gastos Varios - Stock Mercadería Local,,16/06/2026,Ticket CF,223866,"$5.500,00","$0,00","$5.500,00",  -   ,16/06/2026,16/06/2026,"$5.500,00","$0,00",PAGADO,Efectivo Local,LATAS DE CHOCLO,CMV
Nueve Seis Nueve,,16/06/2026,Remito,0200001-00080661,"$11.500,00","$0,00","$11.500,00",  -   ,16/06/2026,16/06/2026,"$11.500,00","$0,00",PAGADO,,,CMV
Carnicerías Integradas,"12,6%",16/06/2026,Factura A,0008-00069937,"$174.520,00","$21.989,52","$152.530,48",  10 ,26/06/2026,,,"$174.520,00",VENCIDO,,,CMV
CEPRO,"18,9%",16/06/2026,Factura A,00007-00245987,"$124.033,00","$23.442,24","$100.590,76",  15 ,1/07/2026,27/06/2026,"$124.033,00","$0,00",PAGADO,Transferencia,,CMV
Over Clean,,16/06/2026,Remito,0101-0049850,"$140.192,00","$0,00","$140.192,00",  7 ,23/06/2026,23/06/2026,"$140.192,00","$0,00",PAGADO,Efectivo ADM,,"Limpieza, Descartables y Bazar"
Gastos Varios - Propinas,,16/06/2026,Sin comprobante,0,"$7.800,00","$0,00","$7.800,00",  -   ,16/06/2026,16/06/2026,"$7.800,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Hielo Rosario,,16/06/2026,Remito,28750,"$8.000,00","$0,00","$8.000,00",  -   ,16/06/2026,16/06/2026,"$8.000,00","$0,00",PAGADO,Efectivo Local,,CMV
Quento,,16/06/2026,Remito,166919,"$45.900,00","$0,00","$45.900,00",  -   ,16/06/2026,16/06/2026,"$45.900,00","$0,00",PAGADO,Efectivo Local,,CMV
Gastos Varios - Propinas,,16/06/2026,Sin comprobante,0,"$9.210,00","$0,00","$9.210,00",  -   ,16/06/2026,16/06/2026,"$9.210,00","$0,00",PAGADO,Efectivo Local,,Gastos Personal
Cook express,"10,5%",17/06/2026,Factura A,0002-00086960,"$101.455,00","$10.652,78","$90.802,23",  60 ,16/08/2026,,,"$101.455,00",Pendiente Pago,,,CMV
Paico,,17/06/2026,Remito,6486701,"$89.350,00","$0,00","$89.350,00",  7 ,24/06/2026,22/06/2026,"$89.350,00","$0,00",PAGADO,Posnet Proveedor,,CMV
Nunzio,"21,0%",17/06/2026,Factura A,0005-00076481,"$127.738,00","$26.824,98","$100.913,02",  7 ,24/06/2026,24/06/2026,"$127.738,00","$0,00",PAGADO,Transferencia,,CMV
Gastos Varios - Stock Mercadería Local,,17/06/2026,Ticket CF,513891,"$4.800,00","$0,00","$4.800,00",  -   ,17/06/2026,17/06/2026,"$4.800,00","$0,00",PAGADO,Efectivo Local,,CMV
